date,product,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2021-11-01,Tablet Basic,1.0,3,1,0,0,170.0008235318339,,,1
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0238824231836,,,29
2021-11-01,Tablet Basic,0.9,5,1,0,0,190.0263530186853,,,32
2021-11-01,Tablet Basic,1.0,5,1,0,0,190.0280000823532,,,34
2021-11-01,Tablet Basic,1.0,2,1,0,0,170.0304706778549,,,37
2021-11-01,Tablet Basic,1.0,2,1,0,0,170.0345883370245,,,42
2021-11-01,Tablet Basic,0.9,2,1,0,0,150.0444707190315,,,54
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0485883782011,,,59
2021-11-01,Tablet Basic,0.9,2,1,0,0,170.059294292042,,,72
2021-11-01,Tablet Basic,1.0,3,1,0,0,170.0667060785473,,,81
2021-11-01,Tablet Basic,0.9,4,1,0,0,190.0765884605543,,,93
2021-11-01,Tablet Basic,1.0,3,1,0,0,170.0831767152256,,,101
2021-11-01,Tablet Basic,1.0,2,1,0,0,170.0848237788935,,,103
2021-11-01,Tablet Basic,1.0,4,1,0,0,170.0872943743952,,,106
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.1078826702432,,,131
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1111767975788,,,135
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1235297750876,,,150
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1243533069215,,,151
2021-11-01,Tablet Basic,0.9,3,1,0,0,150.1260003705893,,,153
2021-11-01,Tablet Basic,0.9,2,1,0,0,170.1342356889285,,,163
2021-11-01,Tablet Basic,0.9,2,1,0,0,150.139176879932,,,169
2021-11-01,Tablet Basic,0.9,5,1,0,0,210.1408239435998,,,171
2021-11-01,Tablet Basic,0.9,5,1,0,0,190.1564710484442,,,190
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1597651757799,,,194
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1605887076138,,,195
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1614122394478,,,196
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1647063667834,,,200
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1861181944653,,,226
2021-11-01,Tablet Basic,0.9,3,1,0,0,190.188588789967,,,229
2021-11-01,Tablet Basic,0.9,3,1,0,0,170.1968241083062,,,239
2021-11-01,Tablet Basic,0.9,2,1,0,0,170.2001182356419,,,243
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2017652993097,,,245
2021-11-01,Tablet Basic,1.0,4,1,0,0,170.2067064903132,,,251
2021-11-01,Tablet Basic,1.0,3,1,0,0,190.2116476813167,,,257
2021-11-01,Tablet Basic,0.9,2,1,0,0,170.2240006588255,,,272
