date,product,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0032941273357,,,4
2021-11-01,Tablet Basic,1.0,3,1,0,0,170.0057647228374,,,7
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.0065882546713,,,8
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0082353183392,,,10
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0090588501731,,,11
2021-11-01,Tablet Basic,0.9,5,1,0,0,210.0123529775088,,,15
2021-11-01,Tablet Basic,0.9,5,1,0,0,210.0164706366783,,,20
2021-11-01,Tablet Basic,0.9,6,1,0,0,250.0172941685123,,,21
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.0189412321801,,,23
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0222353595158,,,27
2021-11-01,Tablet Basic,1.0,4,1,0,0,190.0247059550175,,,30
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0271765505193,,,33
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0288236141871,,,35
2021-11-01,Tablet Basic,0.9,3,1,0,0,170.0378824643602,,,46
2021-11-01,Tablet Basic,0.9,5,1,0,0,210.0387059961941,,,47
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0420001235298,,,51
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.049411910035,,,60
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.0518825055368,,,63
2021-11-01,Tablet Basic,0.9,3,1,0,0,170.0535295692046,,,65
2021-11-01,Tablet Basic,1.0,2,1,0,0,170.0551766328724,,,67
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.0609413557099,,,74
2021-11-01,Tablet Basic,0.9,2,1,0,0,150.0617648875438,,,75
2021-11-01,Tablet Basic,0.9,5,1,0,0,210.0683531422151,,,83
2021-11-01,Tablet Basic,1.0,4,1,0,0,190.0708237377169,,,86
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0732943332186,,,89
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0749413968865,,,91
2021-11-01,Tablet Basic,0.9,6,1,0,0,210.0823531833917,,,100
2021-11-01,Tablet Basic,1.0,5,1,0,0,190.0840002470595,,,102
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0864708425613,,,105
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.0922355653987,,,112
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.099647351904,,,121
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1029414792396,,,125
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1045885429075,,,127
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1087062020771,,,132
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1103532657449,,,134
2021-11-01,Tablet Basic,0.9,5,1,0,0,190.1136473930806,,,138
2021-11-01,Tablet Basic,0.9,5,1,0,0,230.1144709249145,,,139
2021-11-01,Tablet Basic,1.0,6,1,0,0,210.1152944567484,,,140
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1202356477519,,,146
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1251768387554,,,152
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1284709660911,,,156
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.1301180297589,,,158
2021-11-01,Tablet Basic,0.9,7,1,0,0,270.1358827525963,,,165
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1375298162642,,,167
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1441180709355,,,175
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1457651346033,,,177
2021-11-01,Tablet Basic,0.9,2,1,0,0,170.1474121982712,,,179
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.1515298574407,,,184
2021-11-01,Tablet Basic,0.9,3,1,0,0,170.1531769211086,,,186
2021-11-01,Tablet Basic,0.9,4,1,0,0,210.158941643946,,,193
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1638828349495,,,199
2021-11-01,Tablet Basic,0.9,5,1,0,0,190.1655298986174,,,201
2021-11-01,Tablet Basic,0.9,6,1,0,0,210.1663534304513,,,202
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1680004941191,,,204
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1729416851226,,,210
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1745887487904,,,212
2021-11-01,Tablet Basic,1.0,5,1,0,0,190.1778828761261,,,216
2021-11-01,Tablet Basic,0.9,4,1,0,0,190.1820005352957,,,221
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.1828240671296,,,222
2021-11-01,Tablet Basic,1.0,4,1,0,0,170.1844711307974,,,224
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.1960005764723,,,238
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.198471171974,,,241
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.1992947038079,,,242
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2058829584793,,,250
2021-11-01,Tablet Basic,0.9,4,1,0,0,190.2108241494828,,,256
2021-11-01,Tablet Basic,0.9,4,1,0,0,190.2124712131506,,,258
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2132947449846,,,259
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.2157653404863,,,262
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.2165888723202,,,263
2021-11-01,Tablet Basic,0.9,6,1,0,0,210.2207065314898,,,268
2021-11-01,Tablet Basic,0.9,3,1,0,0,170.2231771269915,,,271
2021-11-01,Tablet Basic,0.9,1,1,0,0,150.2248241906594,,,273
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.2256477224933,,,274
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.2272947861611,,,276
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2330595089986,,,283
2021-11-01,Tablet Basic,0.9,3,1,0,0,150.2347065726664,,,285
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2380007000021,,,289
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2396477636699,,,291
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.2429418910056,,,295
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.2437654228395,,,296
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.2478830820091,,,301
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.2520007411786,,,306
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.2544713366804,,,309
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2561184003482,,,311
2021-11-01,Tablet Basic,1.0,2,1,0,0,150.2602360595178,,,316
2021-11-01,Tablet Basic,1.0,1,1,0,0,150.2635301868535,,,320
2021-11-01,Tablet Basic,0.9,7,1,0,0,230.2643537186874,,,321
2021-11-01,Tablet Basic,1.0,3,1,0,0,150.2651772505213,,,322
2021-11-01,Tablet Basic,0.9,4,1,0,0,170.2692949096909,,,327
2021-11-01,Tablet Basic,0.9,4,1,0,0,190.2742361006944,,,333
